person,White,Black
Clinton,0.519950131827,-1.74471986637
Clinton,2.25402575733,-2.02794272343
Clinton,0.80196673232,-1.21729894666
Clinton,0.435441628305,-3.28518155387
Clinton,0.0360996802567,-1.05681309344
Clinton,0.00349518146661,-1.31050992879
Clinton,0.485786223964,-1.69639889191
Curry,0.459356904733,-1.8195643564
Doba,1.69707058552,-1.63204722816
Duffey,2.0529055036,-1.76451962493
Elliott,2.06699866631,-2.49582046965
Fennelly,1.5330493789,-2.1695654044
Frist,0.780170899298,-1.953281842
Frist,0.827985142757,-1.72258346544
Frist,1.79544034165,-2.34897628247
Frist,0.203135502187,-2.60577738374
Frist,0.0165971713827,-0.827992050025
Frist,1.00140563946,-2.38313996106
Frist,1.88868867616,-1.48495358644
Frist,1.70337347864,-2.16570115985
Frist,1.44420251092,-2.41364407998
Gates,-0.491202154007,-2.31626862379
Gates,0.0271152046902,-1.00641982778
Gates,0.188418200528,-2.26324425579
Gates,0.841347209426,-1.49384983845
Gates,1.43270343231,-2.10027322151
Gates,0.69316780686,-1.27333046277
Gates,0.844925364822,-2.01335401975
Gates,0.599356817629,-1.19464969887
Gates,-0.198822690885,-1.25047695711
Gates,0.355893539308,-1.57947024665
Gates,-0.565689452054,-0.453364488305
Gates,-0.400659660469,-0.252564526711
Gates,0.357413231454,-1.33319190673
Gates,0.675396807523,-0.901389229965
Gates,0.175040373085,-2.36525236381
Gates,0.699484486653,-1.42187162183
Gates,0.250802739961,-0.842044138344
Graham,1.21294807369,-1.40136907463
Graham,1.84017805224,-2.39388587823
Graham,0.300841319893,-1.72555007691
Graham,0.411235824731,-0.692573635922
Graham,-0.0376454107341,-0.746758370511
Graham,-0.00896544624831,-1.19482883765
Graham,0.0802885826709,-1.44351011121
Graham,0.316514034788,-1.08552561408
Graham,1.16245117273,-1.33776833857
Guerin,0.0994778893573,-1.3074413914
Herrion,0.469482446454,-2.51121771123
Hughes,2.14423188337,-1.61134120352
King,-0.036053859763,-2.15741183319
Kollar,0.534122304426,-1.49111424568
Kong,-1.02103308063,-2.4572441778
Lerach,1.00384027431,-1.46239612942
Maher,1.74757648495,-2.73303610037
Mauldin,0.012344805568,-0.478474572224
McBride,0.0607738599791,-2.7795025291
McBride,1.07314174135,-2.7849220743
McBride,1.41353248787,-3.27061883734
McBride,0.914188144382,-3.33762250863
McBride,0.620494415141,-2.52621303764
McBride,0.55418422413,-1.94815917731
McBride,0.763405065383,-3.09756927352
McBride,0.371430352108,-1.10167203029
McBride,0.359824851633,-2.48840945016
McBride,1.25039720157,-2.65624751011
Nelson,0.783672851694,-1.99055008705
Nelson,1.97834738261,-0.976674884737
OReilly,0.742858716552,-1.75059830531
Parcells,0.223657367746,-1.51299094266
Parcells,1.62154034572,-1.93988530513
Parsons,0.649201916676,-1.52157937294
Paxton,1.75896167906,-1.84254060318
Paxton,1.09378756339,-2.74411089151
Paxton,2.07598688608,-1.83306013995
Paxton,1.96248944657,-2.2279327898
Pryor,0.714599317792,-1.62697841714
Rainer,1.00909980059,-1.59667360697
Readdy,1.24362023017,-1.9741388963
Richardson,0.197554428554,-1.59236305542
Self,0.399507309438,-1.45278407953
Simon,1.27276999977,-1.37719774281
Simon,0.652674898906,-1.77541150678
Simon,0.831763136981,-1.52788961998
Simon,0.997033727907,-0.852021386503
Simon,0.0774074688437,-1.15417732859
Simon,1.60723762859,-1.77592123663
Simon,2.09092741944,-2.54840470891
Simon,-0.0204491108613,-0.441103145886
Simon,1.21134165504,-1.95599653325
Simon,1.71981287035,-1.67732577463
Simon,0.838901305722,-2.6611986383
Simon,1.1916163018,-1.81592924291
Simon,0.351744912035,-2.44012655907
Simon,1.21736788544,-2.15189162561
Sizemore,0.514875517733,-1.19147703818
Sizemore,0.750348005219,-2.48214574845
Stapleton,0.87580527899,-1.90410454095
Stein,0.625476907276,-1.9058133582
Walton,0.901735471001,-0.880614057316
Andrade,-0.889540075236,-1.05848534397
Beane,0.340274076737,-1.35344663065
Bob_Thornton,-1.80160400652,0.333699202895
Boyd,1.35863289124,-2.65383840028
Crawford,-0.549259284349,-2.80161211951
Crystal,0.326815076308,-0.952665544925
Crystal,0.620353333197,-0.944087664675
Crystal,1.75525013169,-1.59478839844
Crystal,0.624053820786,-1.71393610971
Crystal,0.900029838931,-1.13602026169
Crystal,0.442766376978,-0.228162800921
Donovan,1.1834411583,-1.33213870317
Edelin,-1.1400762249,-0.185750613837
Gilman,1.78203340314,-3.56937346156
Graham,1.30216868837,-0.824712381109
Graham,1.67102151194,-1.38531546543
Joel,-0.0893892596471,-0.578500602094
Rork,1.3574845025,-2.04493013588
Sollie,0.497685571721,-1.74931941161
Sollie,2.30231470413,-3.53713343004
Tibbets,0.685299049331,-2.08499727209
Crosby,0.158845201299,-0.964309358277
Ben-Eliezer,-1.01990980191,-0.629103567123
Ben-Eliezer,-0.409047632543,-0.588095254431
Ben-Eliezer,-1.12706757721,-2.2701226921
Ben-Eliezer,-0.904251741556,-1.73201644423
Ben-Eliezer,-0.422143127074,-1.64557870973
Ben-Eliezer,-0.862487020533,-1.99370246855
Ben-Eliezer,-0.35846645262,-2.66645461978
Dele,0.184752680175,-1.64027006159
LIzarazu,0.072932655594,-1.41369279209
Habibie,-1.55160205378,-1.0574850142
Ople,-1.72653355524,-1.66624342774
Danner,1.54794220082,-2.02839574006
Danner,2.19583375524,-2.03284122098
Hartley,1.31055296264,-0.485260364574
Hartley,1.58111339151,-0.956800937675
Alper,2.33080738851,-1.1264799457
Beauprez,1.94025452741,-1.66482973963
Beauprez,1.96792793785,-1.6526575783
Bowlsby,0.915885363568,-2.68844961634
Bowden,1.04378925271,-2.35597431
Goldwater,0.958828487499,-2.3403275274
Goldwater,0.654318674557,-2.25487833373
Jackson,-2.03306094316,2.52837715669
Kielty,0.93774085582,-2.16206182325
Robson,0.144773227151,-0.229666231922
Robson,1.05261744607,-1.0229683876
Cantrell,0.199579612374,-0.956747697427
Colvin,0.299053879321,-2.49986040992
Colvin,1.19053126156,-3.26451627561
Crippen,0.463377370236,-1.91983878682
Curtis,0.0191935558912,-1.58447244332
Dole,0.739362756134,-2.10948490243
Dole,-0.286429482582,-0.199644967785
Dole,1.80315583865,-1.43104130276
Eskridge,0.815001167394,-1.71507644984
Ferguson,1.13460904146,-1.19463748302
Geldof,0.144772215345,-1.32969797159
Geldof,0.844010140651,-1.84071098913
Goldman,1.64433523468,-1.88717679404
Graham,1.6548396063,-1.98785559118
Graham,1.49471732627,-1.50686383896
Graham,-0.329938095475,-1.29166182973
Graham,0.283623557262,-1.31439704318
Graham,0.725619150833,-1.40547264102
Graham,0.565556086288,-2.16452530552
Guccione,0.582593390389,-1.14363065201
Hartley,1.39125065346,-2.39804172288
Hayes,-1.58922659801,0.903377541596
Herz,0.641915272904,-1.48084786694
Holden,1.50428069461,-2.84355317318
Hope,0.823383336032,-0.568473010722
Hope,0.213506374726,-0.78511956474
Hope,0.502631016236,-1.53346421695
Hope,-0.307172217474,-0.924297434686
Hope,1.12256731377,-2.98397147841
Hope,-0.198922960698,-1.47482986129
Hope,0.326679088809,-0.856077545272
Hope,0.644817665441,-2.15841613974
Huggins,0.785228996017,-2.43922642775
Huggins,0.530265774977,-2.27558059162
Huggins,0.232254577715,-3.13559793448
Iger,1.26730780865,-2.48810274481
Krueger,1.30327486522,-1.74022831062
Melvin,0.533518157048,-1.10163689866
Menendez,-0.0287130982703,-2.29211888237
Newhart,1.14523018523,-1.67782654574
Balde,-0.985332779864,-0.147962067113
Petrino,1.00977777569,-2.52606381663
Riley,-0.0230722354103,-1.75888970514
Stoops,1.53921511421,-1.43896405698
Stoops,1.32259000044,-1.19566714603
Stoops,1.47278372699,-2.09547021344
Stoops,1.68473089879,-1.81263449484
Stoops,2.0860044879,-2.38705102032
Stoops,1.13166450634,-2.71554176809
Stoops,1.71875826758,-2.22181222433
Sulkin,1.20966417343,-2.24072095949
Taft,0.56244513341,-1.53489717888
Wright,2.16414227023,-2.34047663212
Miller,0.450425471069,-2.93936920765
Miller,0.600096133765,-3.39265120938
Fuller,0.865068048905,-2.4848412322
Hunt,1.83664021958,-1.46705146883
Hunt,-1.30038254335,-1.15025667579
Hunt,-2.0198082034,-1.67855298875
Hunt,-2.24411308513,-1.52096732732
Pelini,2.8903400912,-2.37607441695
Pelini,3.01705256465,-2.64838931163
Becker,0.552137784181,-1.95965397402
Becker,0.248841024857,-1.07860673764
Becker,0.149462573996,-0.756060454852
Becker,1.44294151398,-1.57899083933
Becker,0.639389296533,-1.08622916725
Becker,0.549658882294,-2.04712036748
Berezovsky,1.72487051964,-2.30645146127
Berezovsky,1.81254297601,-2.20676163614
Henry,0.713978492884,-1.47468152059
Jordan,0.775162817467,-1.72740083131
Trajkovski,0.84669034922,-1.45820889951
Yeltsin,-0.0196646136273,-2.06970046946
Yeltsin,1.70934068623,-1.61067132763
Ryan,1.63445728152,-1.48464140403
Ryan,2.00787913434,-0.977081064959
Boutros_Ghali,-1.20427658824,-0.753972371364
Alexander_Smith,-0.527145764858,-0.616628081442
Banks,-1.88317410113,2.88509825895
Brownell,0.43519904855,-2.49211738937
Garrett,-0.217704198317,-0.979314662017
Garrett,-0.0799134555258,-0.0674378190936
Garrett,-0.65580190056,-1.41127552185
Garrett,-0.419582231022,-1.37991438763
Gushue,1.4804109801,-3.0290489195
Johnson,1.589384461,-1.70444377441
Johnson,1.87320703374,-1.53846031091
Johnson,1.46069580871,-1.50262419493
Johnson,-0.0175059165337,-1.1466165163
Johnson,0.0756607243198,-0.856627821559
Miller,1.72842312407,-2.36508122396
Pitt,0.269375716323,-2.14673529545
Russ,0.830228733743,-1.21576919953
Smith,0.309203832508,-1.07129423142
Wilk,1.33648180399,-1.07818217374
Rodgers,-0.966383231184,-1.96168595712
Mishra,-0.124500863828,-1.41548532347
Boyd,-1.1949690863,-0.115487139109
Fails,-2.62715437178,-0.408616718077
Hammond,-0.0465756839968,-0.0428690874417
Inge,1.3867560603,-2.16686164974
Jones,-1.59891328841,0.320386643094
Knight,-0.917585465781,0.385968793682
Larson,-0.102040385561,-1.3494627191
Lloyd,-1.44249427142,0.855063036486
Robinson,-1.40711415821,0.817889623664
Spann,-0.813433596173,-0.463916673881
Webb,-0.00379226360321,-1.00274241485
Crvenkovski,1.0728562295,-0.600181298428
Crvenkovski,0.337570600352,-0.587363815036
Crvenkovski,1.04599056743,-2.42419071669
King,0.868365465211,-1.15159534082
Magana,1.67128293576,-2.77048696138
Fraser,1.31383543684,-3.29483934994
Gaughan,0.398333067094,-2.51331911294
Hansen,2.0893146545,-1.68145565491
Hansen,0.71340272937,-0.218234377895
Stai,0.946780644079,-2.124271956
van_Dam,-0.351710920906,0.736540664408
Wilson,1.55261950384,-2.22130592122
Leighton,0.979637276507,-3.52185541456
Coles,1.36006642616,-0.999156328786
Boone,-0.166966733324,-1.18145938675
Hawke,1.18990438723,-0.778807266464
Hull,0.805202076206,-1.44987934854
Perry,0.608766622306,-2.08950950269
Billick,1.47814984992,-1.76969685679
Campbell,2.27870240944,-2.95003860413
Cashman,-0.854721218046,-2.58948335948
Clemens,0.250094353447,-2.07498472243
Cook,0.0602635713114,-1.67679215542
Cowen,0.4778938521,-1.56167216003
Cowen,1.24984744303,-2.16023255788
De_Palma,-2.14997850086,0.478107196811
Florence,1.48476350096,-2.83644202317
Grazier,0.321433295533,-1.28929708174
Gregory,0.784890737823,-2.31989391662
Griese,0.418400533195,-1.318716132
Griese,0.786000575305,-1.7625111368
Heidik,0.462854867503,-2.41303475985
Heidik,0.740315041251,-1.86582396495
Henson,-0.00844113716582,-0.634278481611
Jordan,-1.14932430142,1.22389208959
Kerr,1.38180899054,-1.44770168548
Lara,-1.49256507279,1.50438651173
McIntyre,0.136709285485,-2.03245861601
Meadors,1.7047032389,-2.17790288172
Mulroney,1.26249026708,-2.38115149045
Mulroney,0.435905610591,-1.58407573643
Olson,1.21397455663,-1.24490716009
Pavlich,1.22748372037,-2.32263106522
Scalabrine,0.810554209497,-2.30881107293
Schneider,0.541638599534,-0.851285209242
StPierre,-0.0577255900623,-3.05816282639
Van_Dusen,-1.80870823233,2.19043621147
Weaver,1.3092269152,-1.78708195044
Wells,1.27293862468,-1.97494930517
Wells,0.0755244503588,-1.07788307222
Williams,0.0981937482531,-2.29056209806
Fonda,1.30577090491,-1.90545034648
Fonda,2.11881900136,-1.98084474174
Fonda,1.37349959568,-2.95643568825
Wilson-Sampras,1.47384240938,-1.62455021438
Wilson-Sampras,0.83148527772,-0.679414775611
Wilson-Sampras,-0.0254188131605,-1.06089336903
Boisselier,-0.291751157542,-1.4040828778
Boisselier,0.617673901993,-2.38053422767
Spears,1.97650277452,-0.941224078217
Spears,1.97735977632,-1.3797911101
Spears,2.1516110353,-0.875661510191
Spears,1.43920118857,-1.61323855878
Spears,2.00775198046,-1.09868068103
Spears,1.78003482185,-1.80574057619
Spears,2.03566156198,-0.798284046899
Spears,-0.470302215556,-0.349700461693
Spears,2.69783689449,-2.4879980922
Spears,1.94730049266,-0.947707045066
Spears,1.05020084245,-1.36239536301
Spears,1.64080264009,-1.30803009083
Spears,1.47105439951,-2.00506082196
Spears,1.98050006144,-1.59843950128
Snow,1.25948427632,-2.34980740318
Berlin,0.539456912896,-2.24775748245
Arroyo,0.112565211591,-2.59184816691
Adams,-0.0740113461567,-1.99160797034
Gordon,1.38141206104,-2.44875938995
Shields,1.6048355711,-3.03349108596
Shields,1.05644227275,-3.23617901431
Robinson,1.77169169909,-1.97845781949
Arena,1.21316116383,-2.02443469802
Gebhardt,0.537925633238,-1.91632910427
Lunsford,0.546891711663,0.0517682193561
Paltrow,1.1948314116,-0.34237808484
Springsteen,1.09040029756,-0.51448256249
Springsteen,0.896990197723,-0.301119403405
Springsteen,0.945628793284,-1.08765115359
Springsteen,1.27415583009,-0.875190069891
Van_De_Velde,1.64768238854,-0.724894352863
Van_De_Velde,0.55482795132,-2.54576218908
Weber,2.71262326577,-1.27252831368
Weber,2.60002153694,-1.72274200076
Willis,1.58866283474,-1.0403901975
Colosio,0.319952462758,-1.50348309285
Junquiera,-0.508204946974,-0.529536070168
Adams,0.87546791329,-1.52796276372
Chui,-0.850061203809,-3.20750612785
Cooley,0.244450566925,-1.03348400575
Murray,2.78702926418,-2.04320621911
Thomas,-1.10763127793,-0.28630215892
Young,-1.15119966327,1.02237237897
Carmine,1.51289383245,-0.919894610969
Rodgers,0.840563970294,-1.29191078487
Schulberg,-0.642477022914,-1.08112455337
Ryan,1.3593576153,-1.79552166992
Selig,0.970760434646,-1.76086613159
Selig,-0.0528926566759,-2.12243363922
Selig,0.342714504762,-2.12645591127
Selig,0.627516790939,-1.59360294508
Blount,1.08427725084,-1.53677352115
Ecevit,-0.902584794147,-1.80350250878
Ecevit,0.729328942072,-1.99028358962
Ecevit,-0.439542747135,-2.01286835098
Ecevit,0.340073448357,-1.6247905659
Ecevit,-0.254816270268,-1.04127298648
Ecevit,-0.397035020371,-1.86434026113
A_Zedan_Aljanabi,0.988653885669,-0.842767074918
Davis,1.26453266252,-1.94946905543
Davis,1.46879108045,-2.19397871318
Hargrove,-0.19679864286,-0.634454102869
Scott,-0.992299945897,-0.0888319113323
Scott,-0.33585172468,-0.581747349451
Scott,-1.62879690207,-2.11603917402
Blat,0.0541642204781,-2.73490485676
Cheaney,-1.41819727776,1.15618371325
Flockhart,1.63941191403,-2.37405073755
Flockhart,0.802028549296,-2.54641232192
Flockhart,0.787685749454,-1.23555662598
Flockhart,1.89860160598,-2.68110894915
Flockhart,2.03316476038,-3.18286970774
Flockhart,1.92063296707,-2.86336422573
Harrison,-1.22306654947,1.4807092284
Joseph_Coleman,-1.10720727408,-1.59364054395
Diaz,0.625561805394,-1.96558472201
Diaz,0.675376534334,0.127945410572
Diaz,1.44720303794,-1.34975038515
Diaz,1.52203196882,-1.17211660594
Diaz,1.75876705269,-1.29341747039
Diaz,1.92903126208,-2.62236355178
Parker_Bowles,-1.65113562175,0.882460682755
Parker_Bowles,-1.24785360181,1.31797680519
Colvin,1.33662399805,-2.32768962326
Lewis,-1.62614532506,-0.964267091258
Manheim,-0.381954639833,-1.21748150711
Sutton,-0.454707213095,-1.36186547267
Beatty,0.273997692398,-0.574572017315
Bergen,1.62710064506,-1.45540570224
Bergen,1.69214178925,-2.17333337277
Bergen,2.24327919416,-2.42846212639
Kung,-0.975821421136,-0.888338394184
Kung,-1.80409238049,-2.31310615793
Kung,-1.28801563341,-2.58585731276
Kung,-1.34363907633,-2.53591394469
Lowell,0.0319903938997,-3.57710488726
Davis,1.01074530046,-2.75156174899
Lau_Ka-ling,-0.677516634867,0.0846229814612
Koch,0.168757379759,-1.29400595939
Del_Ponte,-0.982204891865,1.05768585896
Del_Ponte,-0.709239019921,0.966459146037
Del_Ponte,-0.868915269637,0.263383126543
Del_Ponte,-1.41133993416,1.50660269973
Del_Ponte,-1.02174530531,1.88710525187
Gay_Balingit,-0.890689128333,-1.20860233916
Gugino,0.896477407809,-1.82999257444
Moreno,0.441458684934,-2.47014427809
Myers,0.804787017872,-3.0649713976
Myers,1.20404447502,-3.75351871032
Sullivan,0.536059708738,-0.707551984019
Tricoli,0.454497506046,-1.64497871247
Levin,0.726665621287,-1.35105876395
Ancelotti,0.0690256891545,-0.913569520987
Ancelotti,0.676395098457,-1.07446974828
Ancelotti,1.25378730958,-1.63231945965
Azeglio_Ciampi,-1.13052824669,1.23915294237
Alberto,-1.46442204222,0.722919864874
Alberto_Parreira,-0.829254673269,0.261241121136
Arroyo,1.71012670312,-2.56184897009
Barra,0.266530182757,-1.83229477511
Barragan,-0.211662333577,-1.32137560688
Beltran,0.174165450547,-1.17513871319
Bianchi,0.296473818664,-1.45374185268
Bianchi,1.0935317577,-1.66966871717
De_Abreu,-1.35398886925,0.101279302198
Fasciolo,1.7018976856,-1.88321231336
Ghosn,0.252991437093,-2.23529905164
Ghosn,-0.867021742078,-2.78428993774
Iturgaitz,0.802216105248,-1.48385936259
Juarez,-0.222086028872,-1.43690570353
Lordkipanitse,1.1814682082,-1.39183058279
Manuel_Pruneda,-1.45940696244,1.32910283543
Manuel_Pruneda,-0.532939133689,0.46709918334
Manuel_Pruneda,-0.166072562829,0.0250993169829
Menem,1.23833812508,-0.79257570145
Menem,0.9689503731,-2.0996349395
Menem,0.195363126519,-1.45547955338
Menem,1.11302123723,-2.53500919597
Menem,0.925718163518,-1.17961521793
Menem,0.687195087649,-1.3989309784
Menem,1.38439067875,-1.61311640075
Menem,0.668905627375,-0.546824791916
Menem,-0.148808479114,-0.498917118583
Menem,0.298093917322,-2.94746694525
Menem,0.47126671195,-0.833481696343
Menem,0.0421673750917,-0.580328865793
Menem,0.551201164093,-1.89478401643
Menem,0.9141889583,-2.61341854952
Menem,0.0569956070972,-2.18501984807
Menem,1.68109917706,-1.84623791483
Menem,0.911816567519,-1.72397061966
Menem,1.1456001286,-0.600861902128
Menem,2.02252795776,-2.42436515468
Menem,0.346063994402,-1.08661897294
Menem,0.864306263959,-2.12606349941
Mesa,0.595028239532,-1.18096512211
Mesa,-0.196332930405,-1.68189580337
Moya,1.02165611245,-0.568197905191
Moya,0.934663476201,-1.40849924595
Moya,-0.543958604253,-0.974631302926
Moya,1.44831733067,-1.97683756748
Moya,-0.301219120955,-1.35236783967
Moya,0.41443706282,0.218081821245
Moya,-0.28599302937,-1.0518864943
Moya,0.317747639766,-1.39551907559
Moya,0.224396602556,-1.81969660565
Moya,1.18314864518,-2.13670715592
Moya,1.19120873894,-1.72134469254
Moya,-0.327545327882,-1.45596250795
Moya,0.0605238884188,-0.822064338625
Moya,0.676365620326,-1.23667808005
Moya,0.0837862972803,-1.72255277961
Moya,-0.892050447235,-1.64435011426
Moya,-0.551289635296,-2.7730278425
Moya,-0.659012589807,-2.34064539517
Moya,0.566261120242,-2.15836619154
Ortega,0.305292462665,-1.37234525756
Ortega,-0.11482945688,-0.403687674778
Ortega,-0.269365337932,-0.944835666572
Paternina,-0.891659218211,-0.161460066624
Queiroz,-0.198353340884,-1.49511119049
Quintanilla_Schmidt,-1.21361215159,0.696935652782
Quintanilla_Schmidt,0.0905130756862,-0.99329480414
Ruckauf,1.17734659042,-2.20407455864
Ruiz,0.278634565572,-2.95413099681
Ruiz,-0.771875699984,-2.04893660363
Ruiz,-1.35811455864,-0.537824971759
Salinas,0.847836867156,-1.63546703628
Savedra,0.959458923238,-1.72420116774
Vives,0.717712271423,-2.45992373434
Vives,-0.12512846876,-1.72485695726
Vives,0.468577518565,-1.80207245418
Vives,1.34842137563,-2.56217041755
Pope,1.14664512446,-2.31755894158
Reiner,0.241456812322,-1.71721640845
Reiner,0.853540941092,-2.36674706317
Baugh,-0.685231335212,1.56298694554
Dotson,-1.64532432732,-0.197011038659
Fiorina,1.73905715899,-2.35303549294
Fiorina,0.759174022752,-2.10544830382
Fiorina,1.6369288185,-2.36507665998
Gullickson,1.28761682286,-0.560142789078
Electra,0.588706330521,-2.56906236169
Electra,0.087428084817,-1.92302494845
Electra,-0.709265251807,-0.662279210341
Electra,0.683955833991,-1.47267685742
Electra,0.800909942943,-1.18581618024
Electra,1.35455400266,-1.3425232919
Burnett,1.35634030645,-1.35744573434
Burnett,1.02780826195,-2.75795910886
Carmody,1.58854416387,-3.53447604188
Barco,0.853986041249,-2.27690682018
Kluft,2.23012376559,-2.15528438774
Kluft,0.929667790721,-1.26092675472
Kluft,1.22809448554,-2.04207624759
Moraes,0.994880927447,-1.57526322898
Moraes,1.22182529664,-1.3148663053
Dhavernas,-0.125372483322,-0.800754208649
Kennedy,0.61419418378,-1.51070263759
Kennedy,1.58358620742,-2.02999659384
Kennedy,1.8432029761,-2.54670585784
Link,0.484768827535,-2.40760636502
Moseley_Braun,-0.414647269564,-1.5034376299
Moseley_Braun,-0.374106867414,-0.398803230249
Niedermayer,0.496849370386,-2.05265571447
Williams,0.245333670615,-2.93875228469
Dawn_Johnson,-2.45296061942,2.3705810359
Dawn_Johnson,-2.2942655194,1.90800527656
Dawn_Johnson,-3.00388400165,1.58620205174
Kuhl,1.25245505105,-1.10730417952
Moss,0.769169614587,-2.19909091341
Moss,0.582581792418,-2.77007730962
Moss,-0.0577875359349,-2.57593431193
Moss,0.515649455539,-3.73598969918
Moss,0.326616070992,-2.70474045271
Weimer,0.242388862726,-1.52681256301
Daly,1.15153109545,-3.484697627
Daly,-0.0109773963431,-0.292670164321
Palmer,1.31580633496,-1.37235758688
Palmer,1.40509724043,-2.60847199453
Palmer,1.54559329055,-1.94822259153
Palmer,0.878010392859,-3.34536905939
Crowder,1.97749775589,-2.28805690497
Mears,2.04763527048,-3.0294416498
Heise,1.76182485112,-2.18545653957
Ballenger,0.600397668519,-1.88173037033
Preslar,-0.647624313772,0.250603269182
Blanchett,1.987646373,-2.47531908437
Blanchett,1.30134162885,-1.74129851508
Blanchett,1.05986907862,-2.73119965852
Blanchett,1.79248358598,-1.70174599964
Bell,0.464330273253,-1.54738696008
Deneuve,0.797272219009,-2.69831229598
Deneuve,1.65863622943,-3.80696902807
Deneuve,1.27900970885,-2.57481882883
Deneuve,1.52165487353,-1.76196852136
Deneuve,0.691409028459,-1.89597996462
Donkers,1.46979979758,-1.6560544273
Ndereba,-1.20952675085,0.341152881777
Woodard,1.5648368364,-2.58021905276
Zeta-Jones,1.13976750614,-2.16690688876
Zeta-Jones,0.46906383485,-0.370994275448
Zeta-Jones,1.16665411149,-2.95885023519
Zeta-Jones,-2.19054851743,-1.11691441074
Zeta-Jones,0.791820553173,-2.59852867521
Zeta-Jones,1.593535398,-2.13875588836
Zeta-Jones,1.11916903011,-1.16733573932
Zeta-Jones,1.44060792795,-2.41473023565
Zeta-Jones,1.21613989535,-1.60564411425
Zeta-Jones,1.96751964935,-2.1570845928
Zeta-Jones,0.526725037438,-2.36595127749
Crawford,1.45215284541,-2.47373703558
Chisholm,0.434806904527,-1.59175904417
Cunningham,1.69142766093,-2.56017509623
Freeman,-1.57667391913,0.11498142174
Freeman,-0.856769006372,0.0534060832881
Le_May_Doan,-0.626933903114,-0.472967288274
de_France,-1.11692485126,1.42884396114
Bolocco,0.175129060898,-0.419767561993
Bolocco,0.843016198745,-1.64262192414
Bolocco,0.0906340496162,-0.825077399348
Chang,-0.619052462646,-2.58026640852
Cheung,-0.77174867213,-2.63178957137
Benson,-0.25086275829,-2.30409624577
Cruz,-1.49439329171,0.605773538277
Dion,0.23105101262,-2.48293990717
Dion,1.39816216271,-1.82308943368
Dion,0.506015110643,-2.48416748552
Dion,2.00046860203,-3.88885643566
Dion,1.29826153705,-2.45505207626
Dion,1.03543240376,-1.81714634042
Dion,1.90669183741,-1.89834556593
Dion,0.569843005214,-1.4113707327
Amorim,0.779489168839,-2.82885370985
Amorim,-0.213143258813,-0.751215306763
Lafer,1.09397135535,-2.24580972824
Cicek,0.175330765939,-1.86506371668
Gaviria,-0.374271627545,-1.3844054248
Gaviria,0.564457865775,-1.90006876952
Gaviria,0.240433983506,-3.22619615063
Gaviria,-0.280601751566,-2.12576469143
Gaviria,0.110845936026,-2.277460594
Gaviria,-0.0853287374035,-1.96258446795
Gaviria,-0.0368661252776,-2.31031202717
Gaviria,0.943498196324,-1.71258949299
Maia,-0.338058833094,-0.887756578097
Gurinder,-1.11368863845,-1.61391789785
Khelil,1.21084379674,-1.70522036633
Khelil,0.315908691149,-1.14903006099
Mock,2.6784166234,-2.61392286832
Choi,-1.48723636349,-1.6245025063
Rubin,-1.40172306487,-0.639777397127
Rubin,-1.64391642065,0.730602219526
Rubin,-1.16176514795,-0.215423914605
Rubin,-1.39187742922,0.586615610083
Rubin,-0.885949802616,0.770278709222
Kumaratunga,0.197285365066,-1.06851079077
Gailey,0.848759806428,-2.34527613379
Gailey,0.432312112867,-1.01249504918
Gailey,1.48471408958,-1.4581142071
Dae-whan,-0.579714101145,-2.39762870235
Dae-whan,-0.782603842784,-2.51176868722
Jae_On,-0.0897134422219,0.219116614448
Saio-yue,-1.46778725303,-1.99378632793
Sang,-1.24724847063,-2.25736484461
Tso,-0.347359738265,-2.64965261024
Ho_Park,-0.233696021588,-0.274477111859
Jawan_Mallard,-1.29343644533,0.598460520359
Moye,-1.17405690694,-3.18788952437
Barshefsky,2.14132223874,-2.16591417132
Bell,1.31854312371,-1.69524353965
Bronson,1.31799786104,-2.07471725704
Bronson,-0.588094651609,-1.13562745313
Bronson,0.638339466698,-2.35352389509
Chandler_IV,-1.17396643149,0.596287544461
Cope,2.02560720397,-2.45253109771
Grassley,0.649481569602,-0.722201899913
Grassley,0.55904118952,-1.11831509575
Holzner,1.08472140635,-1.9689175842
Ingram,1.11591594454,-2.18300367246
Kartman,-0.364216401316,-0.440663515654
Kartman,0.934204846021,-1.61228555241
Lebois,0.322488096138,-2.30724759211
Mathews,0.880087483874,-3.29880818112
Moose,-0.748394282546,1.09515954281
Moose,-1.10139598786,0.372156977858
Moose,-1.02938852389,0.802626668777
Moose,-1.35355193864,0.00198511939248
Moose,-0.845345384718,-0.747881396408
Moose,-0.54047064047,-0.319548772969
Moose,-1.26909851978,0.640386972028
Moose,-0.820701728001,-0.362059729221
Moose,-0.504496358235,-0.342637876574
Moose,-0.925077756737,-0.188678625723
Moose,0.0515716746814,-1.47736582394
Moose,-1.3684968577,-0.281347248095
Moose,-0.982651329739,0.395671705235
Pickering,1.00577214671,-1.93800911787
Pouty,0.475016276864,-2.2405173245
Richardson,1.0499288264,-0.638000084969
Rogers,-0.460629550506,1.40707808161
Schumer,1.02967059022,-1.60346858438
Schumer,0.0425029385459,-1.22704274932
Tannok,1.18370063541,-2.06914036695
Taylor,-1.28083239063,-0.121834487816
Taylor,-1.96221172206,0.339496978603
Taylor,-1.33358381453,0.53216237417
Taylor,0.136194250289,-0.84053258872
Taylor,-0.43214741986,-0.693296638214
